path_to_zip,workunitid,sizeZipfile,n_inputs,enzymes,fastaFiles,nThreads,FixedModification,VariableModifications,Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-02/workunit_260380/1823384.zip,260380,3.4G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-04/workunit_260451/1824125.zip,260451,3.1G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-04/workunit_260474/1824418.zip,260474,1.9G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-04/workunit_260475/1824421.zip,260475,1.5G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-04/workunit_260476/1824424.zip,260476,1.7G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24174/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-04/workunit_260477/1824427.zip,260477,1.4G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24204/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-08/workunit_260593/1824916.zip,260593,14G,36,Trypsin/P,p23583_db1_PA_20210112.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24227/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-09/workunit_260673/1825957.zip,260673,1.4G,4,Trypsin/P,fgcz_9615_cnl_dog_20190729.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24240/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-10/workunit_260721/1826329.zip,260721,2.5G,27,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24245/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-08/workunit_260637/1825111.zip,260637,1.4G,4,Trypsin/P,p2388_db1_Mabscessus_20210305.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24245/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-12/workunit_260771/1826530.zip,260771,1.6G,4,Trypsin/P,p2388_db1_Mabscessus_20210305.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24274/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-12/workunit_260773/1826537.zip,260773,1.3G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24274/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-21/workunit_261157/1831578.zip,261157,1.9G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24290/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-10/workunit_260719/1826278.zip,260719,1.2G,12,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24337/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-24/workunit_261267/1834573.zip,261267,1.4G,4,Trypsin/P,p2558_db1_mouse_20190111.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24337/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-31/workunit_261605/1841957.zip,261605,1.4G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24337/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-01/workunit_261674/1842230.zip,261674,1.6G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24362/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-19/workunit_261067/1830253.zip,261067,1.6G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24362/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-03/workunit_261687/1844652.zip,261687,7.0G,16,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24407/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-12/workunit_261973/1847481.zip,261973,3.0G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24409/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-18/workunit_261012/1829779.zip,261012,86M,1,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24409/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-18/workunit_261016/1829901.zip,261016,87M,1,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p24409/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-31/workunit_261636/1842092.zip,261636,87M,1,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24441/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-13/workunit_262097/1850126.zip,262097,4.8G,24,Trypsin/P,fgcz_9031_gallus_20210412.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24441/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-14/workunit_262165/1854684.zip,262165,5.5G,24,Trypsin/P,fgcz_9031_gallus_20210412.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24441/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-16/workunit_262259/1855412.zip,262259,6.9G,24,Trypsin/P,fgcz_9031_gallus_20210412.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24441/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-19/workunit_262393/1863752.zip,262393,6.6G,24,Trypsin/P,fgcz_9031_gallus_20210412.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24448/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-24/workunit_261286/1834643.zip,261286,166M,3,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24452/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-25/workunit_261317/1835049.zip,261317,171M,4,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24452/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-25/workunit_261324/1835062.zip,261324,172M,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24452/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-31/workunit_261611/1841967.zip,261611,347M,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p24484/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-29/workunit_261512/1838714.zip,261512,184M,5,Trypsin/P,fgcz_83334_ecoli_O157_20191119.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p24489/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-30/workunit_261559/1840994.zip,261559,2.5G,24,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p24489/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-30/workunit_261587/1841823.zip,261587,1.4G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24489/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-30/workunit_261588/1841826.zip,261588,1.2G,12,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24492/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-29/workunit_261496/1838100.zip,261496,191M,5,Trypsin/P,fgcz_83334_ecoli_O157_20191119.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24492/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-29/workunit_261513/1838717.zip,261513,192M,5,Trypsin/P,fgcz_83334_ecoli_O157_20191119.fasta,48,,Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p24523/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-01/workunit_261672/1842223.zip,261672,462M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p24582/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-08/workunit_261816/1845632.zip,261816,75M,2,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,12,,Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p24596/bfabric/Proteomics/MaxQuant/2021/2021-04/2021-04-12/workunit_261979/1847852.zip,261979,336M,5,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
